N,param,value,true_value
500,τ,0.0034479266944230924,0.23678046154597607
500,τ,0.8460256816819405,0.4472240692854623
500,τ,-0.44492780641154983,2.955098235053585
500,τ,1.0534745986792895,0.39338443286202557
500,τ,-0.07544308190566873,0.6904778312332776
500,τ,-0.5929205971329861,1.9455692886730875
500,τ,-0.4082613399632341,0.9928399393747068
500,τ,0.2230766906194351,0.19232856114888755
500,τ,-0.9291331890491237,4.099753497310169
500,τ,0.221852651443155,0.18423326084118793
500,τ,-0.007079436210810641,1.123902615850537
500,τ,-0.7480891860294354,1.6615048824351366
500,τ,-0.4219519197194357,1.2609260924522514
500,τ,0.6745988057512058,1.1245324787707642
500,τ,0.34141810531560124,0.8769179442034244
500,τ,-0.8306197526010459,7.528430322669754
500,τ,-0.008379236776408838,1.1156637828146452
500,τ,-0.5762382702783304,2.4176265068420593
500,τ,0.493142112258975,1.9531594915436392
500,τ,0.07405043712045267,1.523994921310995
500,τ,-0.01869661787857324,1.5197448180427187
500,τ,-0.056299771785089714,1.713849489207516
500,τ,0.5113870728940254,0.5420751856331251
500,τ,0.13675534447300874,2.1660859887107815
500,τ,0.5682987324404541,0.4097996035628729
500,τ,-0.3046352808998889,0.8560613251024857
500,τ,1.0353739182944794,4.1363364532350735
500,τ,0.11032163752312207,0.6220060238083199
500,τ,-0.18135318783207965,0.8493619042187992
500,τ,-0.0691863696779802,1.7332686838192142
500,τ,0.307349383490772,0.5238429797386773
500,τ,-1.8921259119282743,2.3956181826652005
500,τ,-0.31484395542842214,1.148799280271813
500,τ,0.47329045765397876,0.4649699745337114
500,τ,-0.12286672194903225,0.9358981881435229
500,τ,1.0729326132567583,1.2711638227403916
500,τ,-0.19682225807490206,0.7557185233416961
500,τ,0.627389063878665,1.6800829688376115
500,τ,-0.8594102721565666,2.4237861622098995
500,τ,-0.4005998965077092,0.6295876871061634
500,τ,-0.27978694692353057,1.5132945366897905
500,τ,0.9890589700148082,0.6587967470167548
500,τ,1.8292697399957885,1.1353835548051714
500,τ,0.5841538601115865,2.022386478293134
500,τ,-0.2746261757645305,0.4580265164001007
500,τ,0.3806463362164929,1.4807522424815343
500,τ,0.33982436567164154,1.2991434746484471
500,τ,0.44584249648229335,0.7148662838898723
500,τ,-0.11044387056976879,1.503497933777595
500,τ,0.27149246379545744,1.36419266588459
500,τ,-0.2304481808373997,3.05558472703546
500,τ,0.2504819557179002,0.6925411455444421
500,τ,-1.4491449533543603,2.014322709770738
500,τ,-0.2507190417072487,1.0177296589047071
500,τ,0.045200525395242996,1.0823472714444735
500,τ,-0.7247245195386478,1.2283178126112837
500,τ,0.24732571310408347,0.6555341141529387
500,τ,-0.69272986745631,2.4941966457534934
500,τ,-0.2580554661098311,1.8225090596886948
500,τ,0.16474673280649532,1.0935497953442117
500,τ,0.272827018847408,2.6175255033782276
1000,τ,1.05578969545101,0.5121301579543085
1000,τ,-0.052585794623766224,1.0663668746531407
1000,τ,0.08243326173557963,0.3333448892087788
1000,τ,0.1815163059662277,2.688264982974757
1000,τ,-0.37578919313104864,2.1762127362307524
1000,τ,0.1405922884304318,2.7326195343596327
1000,τ,0.19038061720779803,0.48472279713042193
1000,τ,0.025061606734912756,0.5147688472345503
1000,τ,-0.23266475864840808,1.7427278649300846
1000,τ,0.3140828367154813,2.9621167632412946
1000,τ,0.5386289655933061,1.367279247860035
1000,τ,-0.3730249659060485,2.6273696862863276
1000,τ,-1.2500771734531788,3.178890656518109
1000,τ,-0.437717797811524,1.1886419517965592
1000,τ,0.25739330898229185,0.9652023629294152
1000,τ,0.5463542014082898,1.0208664596626618
1000,τ,0.13446795100783443,0.45998796919187107
1000,τ,0.14882356334397784,1.4598343797588427
1000,τ,0.1914221249918,1.2227744748362102
1000,τ,0.1935560648689283,0.8532145084678482
1000,τ,-0.3437501234414273,1.1073572604296842
1000,τ,0.2684870306301881,0.564894963582825
1000,τ,-0.40962917052810743,2.3172307572352757
1000,τ,-0.05178236552308535,2.324353954521394
1000,τ,0.14674295221783656,0.4943815759359626
1000,τ,0.6719519916706622,1.2086678045214005
1000,τ,-0.05973413261001548,0.5806213971633283
1000,τ,-0.09226587081300308,0.6043904524426148
1000,τ,0.28916071826790757,0.5644410914410002
1000,τ,-0.06713502635889723,0.9397899297776331
1000,τ,0.12757255819323088,0.5790466803227876
1000,τ,-0.23385295993882205,1.0393740072051179
1000,τ,1.0555928636369623,0.7735549942976819
1000,τ,-0.41716546171005,1.3078723262996694
1000,τ,0.35223725526539096,1.053700902187504
1000,τ,0.36821949596892223,2.258854470514175
1000,τ,0.15746932069180364,1.1237935238780894
1000,τ,0.8023811511385123,0.6923766036616014
1000,τ,-0.1083240467227855,1.9167071791190775
1000,τ,0.1923545161583986,2.898659241282456
1000,τ,5.397141445427924,0.40721055948584023
1000,τ,0.12003115936686726,3.81271746159343
1000,τ,0.18487397130858285,0.5520767358065998
1000,τ,0.4360980306702845,0.6600953820822154
1000,τ,-0.49293955230898645,0.8649106076261575
1000,τ,-0.0440167600751149,2.733681128199626
1000,τ,-0.07873071994301761,0.8112246629818429
1000,τ,0.5020049460195721,0.415012702399305
1000,τ,-0.12079651074149589,1.7252519353876212
1000,τ,0.03506267337956226,0.5109681272078415
1000,τ,0.8259801420571238,0.4312448030419152
1000,τ,-0.5028781255157964,2.396034283915751
1000,τ,4.524623639273692,5.0447571789959085
1000,τ,0.7824391585520853,0.8530871288433044
1000,τ,0.6390426204727778,0.3334295436702004
1000,τ,0.5585266293929299,0.24839082471696955
1000,τ,-0.18116058689608827,1.035069986470528
1000,τ,-0.7171067576607189,1.6578437170301203
1000,τ,-0.14371151927363368,0.9555079509635629
1000,τ,0.2654593306954556,0.7593362729479198
1000,τ,2.6543400634336143,0.638738766488466
1000,τ,-0.5176586473129874,2.4729567090102487
1000,τ,0.1061140678044068,0.6184994279597346
1000,τ,-0.1977511949150098,0.7282672785737496
1000,τ,0.5922626423201107,0.3171377601999758
1000,τ,-0.016621541586619437,0.5653131277621491
1000,τ,0.6231157723300709,1.313365423958104
1000,τ,0.12905967786588768,0.5881467635853985
1000,τ,0.28102052782170595,1.0425326997484674
1000,τ,-0.030426909480915754,1.7797456744416162
1000,τ,1.7810284390436115,0.8599949996803267
1000,τ,-0.7330357937931978,1.5352103003479423
1000,τ,0.13791562888198028,1.0632345601067936
1000,τ,-0.3827278860071681,0.8862747733125274
1000,τ,0.436509693853549,0.67298656966119
1000,τ,0.27368517238461915,0.33040227878267797
1000,τ,0.47328441406459487,1.547645020024454
1000,τ,-0.1870776234765804,1.0392526506166546
1000,τ,0.0533741688144882,0.8601402393842256
1000,τ,0.1194320507135811,3.8457752915584935
1000,τ,0.3715478485724161,0.5100210868397803
1000,τ,-0.565787485780969,2.950856601429889
1000,τ,0.34901144873958123,1.1402244405010897
1000,τ,0.5091636972405562,1.954532984698888
1000,τ,0.20411418158532935,1.9278938062205515
1000,τ,0.6487178454892869,0.5431762253919229
1000,τ,0.20513316040094787,0.6882604233668954
1000,τ,0.2658274905850501,0.20973729753824555
1000,τ,-0.16511220802563403,0.5730887220728796
1000,τ,-0.02859021638983006,0.6979925780127774
1000,τ,-1.5161969826007688,2.1105296164109686
1000,τ,-0.25696300350935425,0.3580104063088253
1000,τ,-0.0766228449387174,0.7818605342186352
1000,τ,-0.30849764960101883,0.6480909201468017
1000,τ,-0.07965669076506954,2.2736671280156298
1000,τ,0.03287120693028589,2.2330701156977395
1000,τ,-0.19865500775349876,2.2422371313097544
1000,τ,0.28995117978104723,1.7884217807255745
1000,τ,0.043390639240723394,0.3413610397197132
1000,τ,0.003525600334068013,3.888023403965418
